sample_id,iou,f1,precision,recall,accuracy,dice
10378780_15,0.6351823210716248,0.7768949866294861,0.8776285648345947,0.6969044804573059,0.9895062446594238,0.7768948078155518
10828720_15,0.4414074122905731,0.6124675869941711,0.6055781245231628,0.6195148825645447,0.9595906734466553,0.6124672293663025
11128870_15,0.6775414347648621,0.8077791333198547,0.8169038891792297,0.7988557815551758,0.974776029586792,0.80777907371521
11278840_15,0.520578145980835,0.6847110986709595,0.826126754283905,0.5846335291862488,0.9600937962532043,0.6847108006477356
11728825_15,0.674705445766449,0.8057602643966675,0.8324894905090332,0.7806938290596008,0.9885137677192688,0.8057601451873779
12328750_15,0.6146356463432312,0.7613306641578674,0.8439925312995911,0.6934161186218262,0.9825142025947571,0.7613304853439331
15928855_15,0.6812809705734253,0.8104309439659119,0.8830763101577759,0.7488291263580322,0.9947142004966736,0.8104308247566223
16078870_15,0.7478001713752747,0.8557044863700867,0.870901882648468,0.8410282731056213,0.9968026876449585,0.8557044267654419
17878735_15,0.5986093282699585,0.7489127516746521,0.7290223240852356,0.76991868019104,0.99717777967453,0.7489126324653625
17878780_15,0.6181718111038208,0.7640374302864075,0.8514454364776611,0.6929047107696533,0.9913728833198547,0.7640373110771179
17878885_15,0.6678087115287781,0.8008217811584473,0.804456889629364,0.7972192764282227,0.9753946661949158,0.8008217215538025
18028750_15,0.7249268889427185,0.8405306339263916,0.8172875642776489,0.8651342988014221,0.9973657727241516,0.8405305743217468
18178780_15,0.7219915986061096,0.8385542035102844,0.8971063494682312,0.787176787853241,0.9878870844841003,0.8385541439056396
18328735_15,0.679844319820404,0.809413492679596,0.8480054140090942,0.7741811871528625,0.9877155423164368,0.809413492679596
18328780_15,0.721923291683197,0.838508129119873,0.8705868721008301,0.8087092638015747,0.9936382174491882,0.8385080695152283
18328960_15,0.7364655137062073,0.8482351899147034,0.84165358543396,0.8549203872680664,0.98544842004776,0.8482351303100586
18478735_15,0.7014762759208679,0.824550211429596,0.8276253342628479,0.8214977979660034,0.988541305065155,0.8245501518249512
18478900_15,0.5757839679718018,0.7307906746864319,0.8519730567932129,0.6397885680198669,0.9915586709976196,0.7307904958724976
18478930_15,0.7340895533561707,0.8466571569442749,0.8532586693763733,0.8401567935943604,0.9857475757598877,0.8466570377349854
20278885_15,0.5900760889053345,0.7421987056732178,0.7354312539100647,0.7490915656089783,0.9886066913604736,0.7421985864639282
20728960_15,0.766888439655304,0.8680667281150818,0.868676483631134,0.8674576282501221,0.9809564352035522,0.8680666089057922
20878930_15,0.7038782238960266,0.8262072801589966,0.8273482918739319,0.8250692486763,0.9780471324920654,0.8262072205543518
21479035_15,0.5337674617767334,0.6960216164588928,0.8134021162986755,0.6082463264465332,0.9912493228912354,0.6960213780403137
21779005_15,0.49708279967308044,0.664068877696991,0.7688481211662292,0.5844227075576782,0.9813044667243958,0.6640685796737671
22078975_15,0.6485878825187683,0.7868406176567078,0.7887559533119202,0.7849343419075012,0.962002694606781,0.786840558052063
22228900_15,0.5527177453041077,0.7119361162185669,0.7681042551994324,0.6634225249290466,0.9849466681480408,0.7119358777999878
22229050_15,0.6635720133781433,0.7977678179740906,0.8516014814376831,0.7503354549407959,0.9764373302459717,0.797767698764801
22528885_15,0.6071048378944397,0.7555262446403503,0.7665749192237854,0.7447912693023682,0.9794875383377075,0.7555261254310608
22529065_15,0.7138969898223877,0.83306884765625,0.8276795744895935,0.8385285139083862,0.9792048931121826,0.8330687284469604
23278915_15,0.6794092059135437,0.8091051578521729,0.7917413115501404,0.8272474408149719,0.959492027759552,0.8091050386428833
23278930_15,0.6640794277191162,0.7981343865394592,0.8109050393104553,0.7857595086097717,0.9512009024620056,0.7981342673301697
23428540_15,0.6650621294975281,0.7988437414169312,0.8087487816810608,0.7891781330108643,0.9908462166786194,0.7988436222076416
23428810_15,0.631710410118103,0.7742924094200134,0.8243498206138611,0.7299661636352539,0.9912858009338379,0.7742923498153687
23429080_15,0.6738187670707703,0.8051276206970215,0.8421893119812012,0.7711901664733887,0.9503129124641418,0.8051275014877319
23729020_15,0.4028535485267639,0.5743348598480225,0.703091561794281,0.48543649911880493,0.9467817544937134,0.574334442615509
23878540_15,0.6798949837684631,0.8094494938850403,0.7865102887153625,0.833766758441925,0.985040009021759,0.8094494342803955
24029035_15,0.5382192730903625,0.6997954845428467,0.6709621548652649,0.7312176823616028,0.9704169034957886,0.6997952461242676
24478825_15,0.6680706143379211,0.8010100722312927,0.8132633566856384,0.7891203761100769,0.9713142514228821,0.801010012626648
24478855_15,0.6314939856529236,0.7741298675537109,0.8105341792106628,0.7408548593521118,0.9657004475593567,0.7741297483444214
24479170_15,0.6990149021148682,0.822847306728363,0.846319317817688,0.8006420135498047,0.9775671362876892,0.8228472471237183
24479215_15,0.6058017611503601,0.7545163631439209,0.7726683616638184,0.7371973991394043,0.9737884402275085,0.7545162439346313
24628885_15,0.5917283296585083,0.7435044050216675,0.8305103182792664,0.6729992628097534,0.9653573036193848,0.7435041666030884
24629200_15,0.6684817671775818,0.8013055920600891,0.787783682346344,0.8152994513511658,0.9717235565185547,0.8013054132461548
24779275_15,0.6755873560905457,0.806388795375824,0.8367447257041931,0.7781581282615662,0.991266667842865,0.8063886761665344
25079170_15,0.6491147875785828,0.7872282266616821,0.7916051149368286,0.7828992605209351,0.9809475541114807,0.7872281074523926
26278720_15,0.4985276460647583,0.6653569340705872,0.7504655718803406,0.5975855588912964,0.9834244251251221,0.6653566360473633
26428735_15,0.7033866047859192,0.8258684873580933,0.8249071836471558,0.8268319368362427,0.9891746640205383,0.8258684277534485
26578720_15,0.574820339679718,0.7300140261650085,0.7928053736686707,0.6764387488365173,0.981908917427063,0.7300138473510742
26878690_15,0.7066317200660706,0.8281010985374451,0.8467461466789246,0.8102592825889587,0.9930400252342224,0.8281009793281555
