sample_id,iou,f1,precision,recall,accuracy,dice
24029035_15,0.5385053753852844,0.7000372409820557,0.6509383320808411,0.7571467757225037,0.969403088092804,0.7000370621681213
24478825_15,0.6720554232597351,0.803867518901825,0.8052000403404236,0.8025391697883606,0.9713475704193115,0.8038673996925354
24478855_15,0.6318498849868774,0.7743971943855286,0.7925946116447449,0.7570164203643799,0.9650057554244995,0.774397075176239
24479170_15,0.7045581340789795,0.8266754746437073,0.8413477540016174,0.8125059604644775,0.9778297543525696,0.8266753554344177
24479215_15,0.6269579529762268,0.77071213722229,0.7585223913192749,0.7832996845245361,0.9745333194732666,0.7707119584083557
24628885_15,0.59944748878479,0.7495683431625366,0.8110580444335938,0.6967449188232422,0.965266227722168,0.7495682239532471
24629200_15,0.6649535298347473,0.7987653613090515,0.7679693102836609,0.8321343064308167,0.9706777930259705,0.7987653017044067
24779275_15,0.7087286114692688,0.8295391798019409,0.8265556693077087,0.8325441479682922,0.9920030832290649,0.8295391201972961
25079170_15,0.6319332718849182,0.7744598984718323,0.7669106125831604,0.7821588516235352,0.9794906377792358,0.7744596600532532
26278720_15,0.47105714678764343,0.6404337882995605,0.690438449382782,0.59718257188797,0.9815093278884888,0.6404334902763367
26428735_15,0.6706635355949402,0.8028709888458252,0.8002844452857971,0.805474042892456,0.9877195358276367,0.8028708696365356
26578720_15,0.5803371667861938,0.7344474792480469,0.7660636901855469,0.7053371667861938,0.9815577864646912,0.7344473004341125
26878690_15,0.7297337055206299,0.8437528014183044,0.8314529657363892,0.856421709060669,0.9934373497962952,0.8437526226043701
