sample_id,iou,f1,precision,recall,accuracy,dice
23429080_15,0.6661068201065063,0.7995969653129578,0.7876931428909302,0.8118657469749451,0.945835530757904,0.7995967864990234
23729020_15,0.4189903438091278,0.590547502040863,0.6346657276153564,0.5521636605262756,0.9433706402778625,0.5905471444129944
23878540_15,0.626697301864624,0.7705151438713074,0.6908878684043884,0.8708876371383667,0.9802302122116089,0.770514965057373
24029035_15,0.5858485102653503,0.7388456463813782,0.6882442831993103,0.7974777817726135,0.9734164476394653,0.7388454675674438
24478825_15,0.6612640023231506,0.7960975766181946,0.7447604537010193,0.8550358414649963,0.9679542183876038,0.796097457408905
24478855_15,0.6179062724113464,0.7638345956802368,0.7252764701843262,0.8067222833633423,0.9604222178459167,0.7638344764709473
24479170_15,0.6859474182128906,0.8137235045433044,0.7720109224319458,0.860200822353363,0.9743728637695312,0.8137233853340149
24479215_15,0.6042143106460571,0.7532839179039001,0.6989489793777466,0.8167783617973328,0.9707653522491455,0.7532837986946106
24628885_15,0.6066433787345886,0.7551687955856323,0.7496976256370544,0.7607201337814331,0.9631999731063843,0.7551686763763428
24629200_15,0.6350651979446411,0.7768073081970215,0.7031024098396301,0.8677741885185242,0.9651266932487488,0.7768071889877319
24779275_15,0.6929519176483154,0.818631649017334,0.7728961706161499,0.8701199889183044,0.9909889101982117,0.8186315298080444
25079170_15,0.6260121464729309,0.7699970602989197,0.7230037450790405,0.8235235810279846,0.9778510928153992,0.7699968814849854
26278720_15,0.4989738166332245,0.6657541394233704,0.7253344655036926,0.615218460559845,0.9829657673835754,0.6657539010047913
26428735_15,0.6376577019691467,0.7787436842918396,0.7169368267059326,0.8522123694419861,0.984964907169342,0.77874356508255
26578720_15,0.5380449295043945,0.6996481418609619,0.6889029145240784,0.7107333540916443,0.9779360294342041,0.6996479034423828
26878690_15,0.6942536234855652,0.8195393085479736,0.7658379077911377,0.8813395500183105,0.9919693470001221,0.8195391893386841
