sample_id,iou,f1,precision,recall,accuracy,dice
10378780_15,0.6932755708694458,0.8188574910163879,0.8664862513542175,0.776191771030426,0.9909968972206116,0.8188573718070984
10828720_15,0.48355090618133545,0.6518834233283997,0.6624118685722351,0.64168381690979,0.9646751284599304,0.6518831253051758
11128870_15,0.6880270838737488,0.815185010433197,0.8022794723510742,0.8285123109817505,0.9750760197639465,0.8151848912239075
11278840_15,0.5740064978599548,0.7293574213981628,0.8078986406326294,0.6647338271141052,0.9634355306625366,0.7293571829795837
11728825_15,0.6711528301239014,0.8032214641571045,0.7891504168510437,0.817803144454956,0.9877719879150391,0.8032213449478149
12328750_15,0.6156424880027771,0.7621026039123535,0.8304855227470398,0.7041240334510803,0.9823195338249207,0.7621023654937744
15928855_15,0.6839747428894043,0.812333881855011,0.8722620606422424,0.7601107358932495,0.9947009086608887,0.8123337626457214
16078870_15,0.7574748396873474,0.8620036840438843,0.8818410634994507,0.8430390954017639,0.9969573616981506,0.8620036244392395
17878735_15,0.6552958488464355,0.7917569875717163,0.7948381900787354,0.788699209690094,0.9977319836616516,0.791756808757782
17878780_15,0.6436159014701843,0.783170759677887,0.8332545757293701,0.7387661337852478,0.9917542338371277,0.7831707000732422
17878885_15,0.671000599861145,0.8031123876571655,0.76847904920578,0.841014564037323,0.9744146466255188,0.8031123280525208
18028750_15,0.7351812124252319,0.8473827242851257,0.8357211947441101,0.8593741059303284,0.9975159764289856,0.847382664680481
18178780_15,0.7391278147697449,0.8499983549118042,0.8792601227760315,0.8226213455200195,0.9883973598480225,0.8499982953071594
18328735_15,0.6865493059158325,0.814146876335144,0.8109133839607239,0.8174059987068176,0.9874253273010254,0.8141467571258545
18328780_15,0.7128497958183289,0.8323553800582886,0.8439548015594482,0.8210702538490295,0.9932453036308289,0.832355260848999
18328960_15,0.7439191341400146,0.8531579375267029,0.8349493741989136,0.8721781969070435,0.9857190847396851,0.8531578183174133
18478735_15,0.699192225933075,0.8229701519012451,0.7937171459197998,0.8544618487358093,0.9879510998725891,0.8229701519012451
18478900_15,0.5714742541313171,0.7273098230361938,0.8018481135368347,0.6654505729675293,0.9910640120506287,0.7273097038269043
18478930_15,0.7299268245697021,0.8438817858695984,0.8331575989723206,0.8548855185508728,0.9851866960525513,0.8438817262649536
20278885_15,0.5721161365509033,0.7278295159339905,0.6902005672454834,0.7697976231575012,0.9873951077461243,0.7278293371200562
20728960_15,0.7642684578895569,0.8663856983184814,0.8486549258232117,0.8848731517791748,0.9802884459495544,0.8663856983184814
20878930_15,0.7039812207221985,0.8262782692909241,0.8016799688339233,0.8524335622787476,0.977330207824707,0.8262781500816345
21479035_15,0.5872421264648438,0.7399529814720154,0.8162820339202881,0.6766777038574219,0.9921662211418152,0.739952802658081
21779005_15,0.5185535550117493,0.6829574704170227,0.7329047322273254,0.6393831968307495,0.9812301993370056,0.6829572319984436
22078975_15,0.6532195806503296,0.7902394533157349,0.7824060320854187,0.7982310652732849,0.9621386528015137,0.7902393341064453
22228900_15,0.5581529140472412,0.7164291143417358,0.7611067295074463,0.676705539226532,0.9849795699119568,0.7164289355278015
22229050_15,0.6521346569061279,0.7894450426101685,0.8185979127883911,0.7622970342636108,0.9748137593269348,0.7894449234008789
22528885_15,0.586176872253418,0.7391067743301392,0.7396051287651062,0.738608717918396,0.9778093099594116,0.7391065955162048
22529065_15,0.7164301872253418,0.8347910046577454,0.8137480616569519,0.8569509983062744,0.9790106415748596,0.8347909450531006
23278915_15,0.6816026568412781,0.8106585741043091,0.7792907357215881,0.8446571826934814,0.9590546488761902,0.8106583952903748
23278930_15,0.652309238910675,0.7895729541778564,0.7864747047424316,0.7926955223083496,0.9481257796287537,0.7895728349685669
23428540_15,0.6696501970291138,0.802144467830658,0.7890207767486572,0.8157117962837219,0.9907320141792297,0.8021442890167236
23428810_15,0.637410581111908,0.7785593867301941,0.7936375737190247,0.7640432119369507,0.9911004304885864,0.7785592675209045
23429080_15,0.6837211847305298,0.81215500831604,0.8469341397285461,0.7801193594932556,0.95196932554245,0.8121548891067505
23729020_15,0.40878528356552124,0.580337643623352,0.6863441467285156,0.5026951432228088,0.9462288618087769,0.5803372263908386
23878540_15,0.6524838209152222,0.7897008061408997,0.7589693069458008,0.8230258822441101,0.983294665813446,0.7897007465362549
24029035_15,0.5487407445907593,0.7086284756660461,0.6526891589164734,0.775054931640625,0.9699453115463257,0.7086282968521118
24478825_15,0.6709326505661011,0.8030638098716736,0.807475209236145,0.7987000346183777,0.9713391065597534,0.803063690662384
24478855_15,0.6253626346588135,0.769505500793457,0.7848213911056519,0.7547756433486938,0.9641262292861938,0.7695053219795227
24479170_15,0.7034123539924622,0.8258862495422363,0.8353817462921143,0.8166040778160095,0.9775950908660889,0.8258861899375916
24479215_15,0.6098653674125671,0.7576602101325989,0.7340028882026672,0.7828930020332336,0.9726341962814331,0.7576600909233093
24628885_15,0.5953770279884338,0.7463780045509338,0.8078983426094055,0.6935637593269348,0.9648346900939941,0.7463778257369995
24629200_15,0.6776770949363708,0.8078755736351013,0.7733139395713806,0.8456708788871765,0.9718706607818604,0.8078755140304565
24779275_15,0.6768491268157959,0.8072869777679443,0.8376234173774719,0.7790708541870117,0.9913066625595093,0.8072868585586548
25079170_15,0.6575274467468262,0.7933837175369263,0.786877453327179,0.7999980449676514,0.9812413454055786,0.7933834791183472
26278720_15,0.5134912133216858,0.6785522103309631,0.7318624258041382,0.6324806809425354,0.9834759831428528,0.678551971912384
26428735_15,0.6873077750205994,0.8146798610687256,0.8072603940963745,0.8222368359565735,0.988385796546936,0.8146798014640808
26578720_15,0.5749416351318359,0.730111837387085,0.7825542688369751,0.6842564344406128,0.9817088842391968,0.7301116585731506
26878690_15,0.7171976566314697,0.835311770439148,0.8423731327056885,0.8283676505088806,0.9932417869567871,0.8353117108345032
